"bathy" "bathyrms" "slope" "aspect" "longitude" "latitude"
"1859" -5259.5 52.1777038574 18.9496078491 147.61946106 226 35.5
"1860" -5239 73.325592041 18.0224838257 137.772598267 225.75 35.5
"1861" -5237.5 95.0919342041 21.8422870636 162.967819214 225.5 35.5
"1862" -5206 61.493106842 20.4697113037 167.710571289 225.25 35.5
"1863" -5196.75 48.2974891663 16.6903438568 176.854248047 225 35.5
"1864" NA NA NA NA 245 35.75
"1865" NA NA NA NA 244.75 35.75
"1866" NA NA NA NA 244.5 35.75
"1867" NA NA NA NA 244.25 35.75
"1868" NA NA NA NA 244 35.75
"1869" NA NA NA NA 243.75 35.75
"1870" NA NA NA NA 243.5 35.75
"1871" NA NA NA NA 243.25 35.75
"1872" NA NA NA NA 243 35.75
"1873" NA NA NA NA 242.75 35.75
"1874" NA NA NA NA 242.5 35.75
"1875" NA NA NA NA 242.25 35.75
"1876" NA NA NA NA 242 35.75
"1877" NA NA NA NA 241.75 35.75
"1878" NA NA NA NA 241.5 35.75
"1879" NA NA NA NA 241.25 35.75
"1880" NA NA NA NA 241 35.75
"1881" NA NA NA NA 240.75 35.75
"1882" NA NA NA NA 240.5 35.75
"1883" NA NA NA NA 240.25 35.75
"1884" NA NA NA NA 240 35.75
"1885" NA NA NA NA 239.75 35.75
"1886" NA NA NA NA 239.5 35.75
"1887" NA NA NA NA 239.25 35.75
"1888" NA NA NA NA 239 35.75
"1889" NA NA NA NA 238.75 35.75
"1890" -606.25 231.991897583 26.2349090576 240.259613037 238.5 35.75
"1891" -961.375 105.716773987 20.6891288757 260.591339111 238.25 35.75
"1892" -1237.5 124.327888489 35.1314735413 259.510681152 238 35.75
"1893" -2444.25 823.694885254 56.9463882446 244.012893677 237.75 35.75
"1894" -3385 148.960464478 27.6044178009 180.32824707 237.5 35.75
"1895" -3458 609.359680176 25.7440891266 238.370544434 237.25 35.75
"1896" -3679.25 62.7485733032 13.5290260315 220.858520508 237 35.75
"1897" -3727.125 48.507522583 10.4424848557 186.29637146 236.75 35.75
"1898" -3732.5 48.2218589783 10.0219717026 192.315475464 236.5 35.75
"1899" -3809 56.4429016113 11.1220340729 224.399459839 236.25 35.75
"1900" -3928.5 44.2272033691 10.8444747925 233.780395508 236 35.75
"1901" -4013.5 44.5186233521 10.912853241 240.496780396 235.75 35.75
"1902" -4182 65.4526901245 10.3768348694 243.346282959 235.5 35.75
"1903" -4302 73.9157485962 11.084813118 250.408905029 235.25 35.75
"1904" -4488.75 40.3053207397 9.95508575439 243.490661621 235 35.75
"1905" -4559 87.7313079834 8.25052452087 241.158721924 234.75 35.75
"1906" -4632 14.814209938 6.33400535583 238.334838867 234.5 35.75
"1907" -4655.25 16.7060890198 5.46789216995 199.962799072 234.25 35.75
"1908" -4664.625 15.5357608795 6.34052848816 175.099960327 234 35.75
"1909" -4658.875 54.5072364807 11.3107938766 180 233.75 35.75
"1910" -4678 21.100353241 10.3569202423 198.916107178 233.5 35.75
"1911" -4686 75.8954391479 12.1774644852 186.830490112 233.25 35.75
"1912" -4772.5 68.87865448 14.1486883163 189.847961426 233 35.75
"1913" -4763 49.1779708862 10.063835144 180 232.75 35.75
"1914" -4766 54.1256027222 12.7004537582 240.84362793 232.5 35.75
"1915" -4795.75 132.884674072 24.4012775421 228.536483765 232.25 35.75
"1916" -4763.125 261.807128906 23.6123847961 197.338653564 232 35.75
"1917" -4748.5 64.7761459351 12.8661136627 188.647079468 231.75 35.75
"1918" -4726 46.1400604248 13.3737983704 188.647079468 231.5 35.75
"1919" -4743 43.4135665894 15.8844499588 197.850601196 231.25 35.75
"1920" -4758.75 36.3795890808 16.869644165 179.053314209 231 35.75
"1921" -4753.25 39.965801239 17.5628223419 159.377288818 230.75 35.75
"1922" -4735 112.061698914 22.9154834747 173.674377441 230.5 35.75
"1923" -4795 62.0311813354 17.1999664307 216.376342773 230.25 35.75
"1924" -4837.25 76.2883834839 18.1863861084 221.534927368 230 35.75
"1925" -4932.5 80.7568283081 22.3287372589 228.202331543 229.75 35.75
"1926" -4983 43.4350738525 18.7099304199 217.744064331 229.5 35.75
"1927" -5002.25 87.6116790771 18.0343894958 221.364654541 229.25 35.75
"1928" -5012.625 118.134986877 20.4797687531 213.511932373 229 35.75
"1929" -5053.625 50.1166343689 14.5391407013 198.042907715 228.75 35.75
"1930" -5048 28.926492691 11.4911909103 161.100723267 228.5 35.75
"1931" -5037.5 49.1346549988 12.3287906647 180 228.25 35.75
"1932" -5033 62.0598945618 20.1631126404 161.662750244 228 35.75
"1933" -5039 86.8029174805 21.7429485321 174.649597168 227.75 35.75
"1934" -5024.625 47.9604301453 13.0105276108 130.320465088 227.5 35.75
"1935" -5011 44.1086730957 14.1820516586 175.570571899 227.25 35.75
"1936" -5072.5 44.4300918579 13.2165145874 235.420272827 227 35.75
"1937" -5146 50.4448699951 8.2546415329 246.395080566 226.75 35.75
"1938" -5207.875 32.2771492004 10.7061500549 233.813735962 226.5 35.75
"1939" -5263 135.142379761 19.6479759216 224.092041016 226.25 35.75
"1940" -5314.25 65.6489257812 12.7199249268 161.151016235 226 35.75
"1941" -5263.125 39.6860656738 9.12498188019 114.021690369 225.75 35.75
"1942" -5192.5 107.006782532 10.7792863846 123.359672546 225.5 35.75
"1943" -5095 39.1414108276 11.0884628296 155.1144104 225.25 35.75
"1944" -5096.125 34.1241035461 9.3986082077 180 225 35.75
"1945" NA NA NA NA 245 36
"1946" NA NA NA NA 244.75 36
"1947" NA NA NA NA 244.5 36
"1948" NA NA NA NA 244.25 36
"1949" NA NA NA NA 244 36
"1950" NA NA NA NA 243.75 36
"1951" NA NA NA NA 243.5 36
"1952" NA NA NA NA 243.25 36
"1953" NA NA NA NA 243 36
"1954" NA NA NA NA 242.75 36
"1955" NA NA NA NA 242.5 36
"1956" NA NA NA NA 242.25 36
"1957" NA NA NA NA 242 36
"1958" NA NA NA NA 241.75 36
"1959" NA NA NA NA 241.5 36
"1960" NA NA NA NA 241.25 36
"1961" NA NA NA NA 241 36
"1962" NA NA NA NA 240.75 36
"1963" NA NA NA NA 240.5 36
"1964" NA NA NA NA 240.25 36
"1965" NA NA NA NA 240 36
"1966" NA NA NA NA 239.75 36
"1967" NA NA NA NA 239.5 36
"1968" NA NA NA NA 239.25 36
"1969" NA NA NA NA 239 36
"1970" NA NA NA NA 238.75 36
"1971" NA NA NA NA 238.5 36
"1972" -904.5 229.469329834 37.0442886353 250.28175354 238.25 36
"1973" -1229.75 188.147842407 46.0199394226 239.837982178 238 36
"1974" -1778 420.623504639 65.3770141602 232.53012085 237.75 36
"1975" -3181 356.998474121 49.7997550964 240.694747925 237.5 36
"1976" -3435.5 68.135887146 15.7575139999 232.005218506 237.25 36
"1977" -3559 75.0006866455 12.954205513 200.459518433 237 36
"1978" -3578.75 72.4580841064 13.0903539658 196.28175354 236.75 36
"1979" -3630.625 53.7326622009 12.1962223053 226.584915161 236.5 36
"1980" -3780.5 63.8672180176 10.5807189941 254.426223755 236.25 36
"1981" -3903.625 29.3736801147 8.35283660889 243.968261719 236 36
"1982" -3966.5 116.622093201 12.4275579453 237.883468628 235.75 36
"1983" -4165 110.596107483 14.1885461807 237.607620239 235.5 36
"1984" -4255.125 43.089969635 14.1412801743 234.642684937 235.25 36
"1985" -4466.5 42.4943389893 11.3001079559 242.769805908 235 36
"1986" -4517 42.680431366 7.36538028717 220.964569092 234.75 36
"1987" -4606 40.1640014648 6.03312778473 224.554840088 234.5 36
"1988" -4640 11.7451543808 5.24834442139 204.447555542 234.25 36
"1989" -4651 17.8164558411 5.98656368256 178.093505859 234 36
"1990" -4648 70.7019729614 12.7008600235 184.429885864 233.75 36
"1991" -4652.75 48.4883308411 11.1385622025 199.095962524 233.5 36
"1992" -4684 142.862930298 14.3133020401 213.185913086 233.25 36
"1993" -4792.75 110.638824463 11.2934818268 192.947799683 233 36
"1994" -4804.5 32.351726532 8.05925178528 188.039428711 232.75 36
"1995" -4813.5 21.1882514954 8.30365276337 196.388061523 232.5 36
"1996" -4829 100.398254395 12.5238876343 208.594711304 232.25 36
"1997" -4793 131.51776123 21.3755664825 188.176239014 232 36
"1998" -4763 35.3024330139 16.8727855682 141.686721802 231.75 36
"1999" -4731 54.1879348755 16.8247871399 163.494003296 231.5 36
"2000" -4758 47.6036491394 17.9282989502 211.239471436 231.25 36
"2001" -4762 88.1200561523 15.0569925308 162.658966064 231 36
"2002" -4733.25 53.0793418884 16.1323661804 149.155822754 230.75 36
"2003" -4718.25 85.8027877808 19.9865550995 163.261260986 230.5 36
"2004" -4810 149.371963501 18.6193084717 214.96534729 230.25 36
"2005" -4860 133.408584595 22.6931362152 203.780517578 230 36
"2006" -4927.5 97.6850662231 23.9768810272 199.009063721 229.75 36
"2007" -4946.5 79.0048446655 16.0048332214 199.356109619 229.5 36
"2008" -4948 61.1194839478 16.163230896 208.874389648 229.25 36
"2009" -5014.5 51.0364456177 17.2908611298 204.450408936 229 36
"2010" -5013.5 48.5644836426 11.0748548508 152.608383179 228.75 36
"2011" -4947.5 61.5721893311 10.5290756226 155.514633179 228.5 36
"2012" -4994.125 40.5977897644 11.1920013428 215.720962524 228.25 36
"2013" -4991.875 36.8040924072 12.5647039413 158.838867188 228 36
"2014" -5002.5 59.6115074158 14.8054962158 183.489868164 227.75 36
"2015" -5025.75 39.9145774841 13.5547161102 170.334106445 227.5 36
"2016" -5026.25 75.5342025757 15.567612648 193.154586792 227.25 36
"2017" -5088 41.7457504272 14.9827375412 235.251617432 227 36
"2018" -5167.5 40.3624191284 9.75715637207 252.586502075 226.75 36
"2019" -5247 47.2049484253 9.38440132141 244.344284058 226.5 36
"2020" -5274 57.9890785217 11.6147985458 218.921066284 226.25 36
"2021" -5298 43.0629234314 8.93203449249 142.837753296 226 36
"2022" -5225 53.8694725037 7.70532751083 121.756660461 225.75 36
"2023" -5094 38.5423049927 5.81204986572 123.284210205 225.5 36
"2024" -5054.75 15.2382307053 4.22349309921 150.751663208 225.25 36
"2025" -5058.75 40.6017303467 6.29364156723 219.287887573 225 36
"2026" NA NA NA NA 245 36.25
"2027" NA NA NA NA 244.75 36.25
"2028" NA NA NA NA 244.5 36.25
"2029" NA NA NA NA 244.25 36.25
"2030" NA NA NA NA 244 36.25
"2031" NA NA NA NA 243.75 36.25
"2032" NA NA NA NA 243.5 36.25
"2033" NA NA NA NA 243.25 36.25
"2034" NA NA NA NA 243 36.25
"2035" NA NA NA NA 242.75 36.25
"2036" NA NA NA NA 242.5 36.25
"2037" NA NA NA NA 242.25 36.25
"2038" NA NA NA NA 242 36.25
"2039" NA NA NA NA 241.75 36.25
"2040" NA NA NA NA 241.5 36.25
"2041" NA NA NA NA 241.25 36.25
"2042" NA NA NA NA 241 36.25
"2043" NA NA NA NA 240.75 36.25
"2044" NA NA NA NA 240.5 36.25
"2045" NA NA NA NA 240.25 36.25
"2046" NA NA NA NA 240 36.25
"2047" NA NA NA NA 239.75 36.25
"2048" NA NA NA NA 239.5 36.25
"2049" NA NA NA NA 239.25 36.25
"2050" NA NA NA NA 239 36.25
"2051" NA NA NA NA 238.75 36.25
"2052" NA NA NA NA 238.5 36.25
"2053" NA NA NA NA 238.25 36.25
"2054" -810 406.607910156 52.2683029175 221.210083008 238 36.25
"2055" -1304.5 251.530410767 62.0850982666 243.978363037 237.75 36.25
"2056" -2440 554.489807129 70.0067596436 251.555114746 237.5 36.25
"2057" -3255 95.7551651001 28.857006073 227.944030762 237.25 36.25
"2058" -3336.25 102.935508728 22.6349773407 216.642364502 237 36.25
"2059" -3466 81.7565231323 14.9987506866 265.072631836 236.75 36.25
"2060" -3586.75 52.1828956604 9.8633146286 274.211120605 236.5 36.25
"2061" -3759 50.0278053284 8.17287731171 268.439819336 236.25 36.25
"2062" -3885 34.6164627075 7.52337694168 258.275604248 236 36.25
"2063" -3967 148.192749023 10.6457061768 224.807449341 235.75 36.25
"2064" -4091.75 110.555145264 15.0896406174 227.198623657 235.5 36.25
"2065" -4241 54.3119850159 14.2809410095 248.660491943 235.25 36.25
"2066" -4459.25 48.9887695312 9.36577701569 251.680938721 235 36.25
"2067" -4504 22.6063671112 5.39130401611 209.709411621 234.75 36.25
"2068" -4555 31.8473796844 6.81881952286 217.23298645 234.5 36.25
"2069" -4603.25 31.0133495331 6.23436832428 186.532730103 234.25 36.25
"2070" -4606.625 88.1545715332 9.98100852966 176.364654541 234 36.25
"2071" -4620.5 73.6671218872 15.165605545 189.658111572 233.75 36.25
"2072" -4622.5 32.6751556396 10.9018001556 183.001907349 233.5 36.25
"2073" -4708 59.1767234802 12.2893610001 201.844619751 233.25 36.25
"2074" -4777 131.051010132 12.0620670319 187.73638916 233 36.25
"2075" -4805.25 23.4976043701 8.37211608887 194.174606323 232.75 36.25
"2076" -4804.5 37.9593811035 9.08334541321 176.877822876 232.5 36.25
"2077" -4781 40.2251205444 11.7605876923 184.313751221 232.25 36.25
"2078" -4763.5 31.7903251648 12.5184192657 160.103378296 232 36.25
"2079" -4752.5 37.4097862244 14.0539131165 180 231.75 36.25
"2080" -4716 46.6617393494 15.7389240265 173.318359375 231.5 36.25
"2081" -4761 85.2352676392 14.2224340439 161.561660767 231.25 36.25
"2082" -4770.125 71.7832794189 13.5503149033 149.515670776 231 36.25
"2083" -4762 45.6908836365 15.5371084213 165.11807251 230.75 36.25
"2084" -4771 45.3003883362 17.8230018616 199.815887451 230.5 36.25
"2085" -4880.75 79.0391387939 15.2082939148 218.436721802 230.25 36.25
"2086" -4918.125 57.7320175171 16.3276882172 209.720016479 230 36.25
"2087" -4942.125 72.2466125488 17.6044387817 197.045166016 229.75 36.25
"2088" -4910 32.2130203247 8.81105422974 173.4193573 229.5 36.25
"2089" -4900 29.7178153992 7.58237266541 197.426101685 229.25 36.25
"2090" -4894 74.2081069946 11.7705945969 180 229 36.25
"2091" -4905 41.0115203857 12.0147476196 162.158157349 228.75 36.25
"2092" -4906.125 118.926223755 17.2058258057 171.428771973 228.5 36.25
"2093" -4965 99.2049942017 17.1797332764 224.907470703 228.25 36.25
"2094" -4995.5 53.197052002 13.3113918304 192.660171509 228 36.25
"2095" -4999 59.7887954712 15.8640375137 176.289169312 227.75 36.25
"2096" -5016.25 151.666549683 18.2709903717 183.390792847 227.5 36.25
"2097" -5028.75 62.4893493652 18.4274120331 217.334625244 227.25 36.25
"2098" -5080.5 73.6762466431 18.6215209961 239.543685913 227 36.25
"2099" -5216.75 38.8418655396 12.2188329697 233.613830566 226.75 36.25
"2100" -5255.5 26.2931041718 7.98713111877 190.146636963 226.5 36.25
"2101" -5256 34.1447105408 8.01937675476 155.663421631 226.25 36.25
"2102" -5220.75 48.3614501953 7.07827806473 130.66343689 226 36.25
"2103" -5110 40.6916885376 5.99493074417 122.725341797 225.75 36.25
"2104" -5032 26.0969219208 3.71849226952 118.383049011 225.5 36.25
"2105" -4998 18.1177787781 3.13105297089 139.489074707 225.25 36.25
"2106" -5009 49.1971054077 5.87417459488 197.864074707 225 36.25
"2107" NA NA NA NA 245 36.5
"2108" NA NA NA NA 244.75 36.5
"2109" NA NA NA NA 244.5 36.5
"2110" NA NA NA NA 244.25 36.5
"2111" NA NA NA NA 244 36.5
"2112" NA NA NA NA 243.75 36.5
"2113" NA NA NA NA 243.5 36.5
"2114" NA NA NA NA 243.25 36.5
"2115" NA NA NA NA 243 36.5
"2116" NA NA NA NA 242.75 36.5
"2117" NA NA NA NA 242.5 36.5
"2118" NA NA NA NA 242.25 36.5
"2119" NA NA NA NA 242 36.5
"2120" NA NA NA NA 241.75 36.5
"2121" NA NA NA NA 241.5 36.5
"2122" NA NA NA NA 241.25 36.5
"2123" NA NA NA NA 241 36.5
"2124" NA NA NA NA 240.75 36.5
"2125" NA NA NA NA 240.5 36.5
"2126" NA NA NA NA 240.25 36.5
"2127" NA NA NA NA 240 36.5
"2128" NA NA NA NA 239.75 36.5
"2129" NA NA NA NA 239.5 36.5
"2130" NA NA NA NA 239.25 36.5
"2131" NA NA NA NA 239 36.5
"2132" NA NA NA NA 238.75 36.5
"2133" NA NA NA NA 238.5 36.5
"2134" NA NA NA NA 238.25 36.5
"2135" -636 448.68460083 75.0610046387 247.616363525 238 36.5
"2136" -1362 490.993804932 87.5182342529 268.134216309 237.75 36.5
"2137" -2451.75 455.76361084 73.3707504272 267.233215332 237.5 36.5
"2138" -2951.375 117.190734863 31.658662796 236.559738159 237.25 36.5
"2139" -3157.5 132.872497559 21.4823589325 250.746322632 237 36.5
"2140" -3399 69.6646575928 13.2519235611 264.511260986 236.75 36.5
"2141" -3593.5 45.5816841125 8.82711601257 270.861114502 236.5 36.5
"2142" -3759.75 47.1422576904 7.93893241882 276.013397217 236.25 36.5
"2143" -3892 36.2937965393 6.83628225327 272.821868896 236 36.5
"2144" -3963 30.6342468262 6.94234514236 201.161529541 235.75 36.5
"2145" -4022 93.2281723022 10.6338777542 216.167175293 235.5 36.5
"2146" -4246 74.4285736084 12.4901351929 253.099273682 235.25 36.5
"2147" -4404.5 42.5857086182 7.67526054382 240.156311035 235 36.5
"2148" -4485 25.2142829895 8.05459213257 212.956039429 234.75 36.5
"2149" -4521 45.7694892883 7.9859752655 207.098846436 234.5 36.5
"2150" -4533 25.6860752106 6.3454117775 168.375152588 234.25 36.5
"2151" -4526 56.808013916 9.48064994812 184.066299438 234 36.5
"2152" -4572.5 159.915786743 8.56313610077 195.163360596 233.75 36.5
"2153" -4597.5 22.2192878723 6.09141683578 188.544189453 233.5 36.5
"2154" -4657 66.4118804932 15.8556146622 186.992111206 233.25 36.5
"2155" -4719.75 60.6016921997 14.4981250763 190.466201782 233 36.5
"2156" -4760.75 28.6682682037 7.56655597687 175.437194824 232.75 36.5
"2157" -4754.75 32.8850975037 8.23192214966 157.790740967 232.5 36.5
"2158" -4756.5 26.5450305939 8.2323589325 181.807617188 232.25 36.5
"2159" -4760 22.3594055176 9.09803581238 170.395309448 232 36.5
"2160" -4745 87.0199890137 14.6878099442 186.415344238 231.75 36.5
"2161" -4756.25 49.674282074 14.0487642288 195.753509521 231.5 36.5
"2162" -4773 25.366689682 8.54786396027 180 231.25 36.5
"2163" -4771.25 33.3310203552 12.3891687393 158.817626953 231 36.5
"2164" -4781 80.4742507935 19.3879203796 184.70513916 230.75 36.5
"2165" -4797 121.597694397 19.5465145111 212.441238403 230.5 36.5
"2166" -4871.125 56.2238540649 14.627325058 220.295440674 230.25 36.5
"2167" -4908.5 51.6287078857 15.051618576 222.592132568 230 36.5
"2168" -4954.625 56.9923629761 14.7072238922 215.5987854 229.75 36.5
"2169" -4943.75 52.6199302673 12.4517755508 155.144058228 229.5 36.5
"2170" -4895.375 24.98960495 8.24485683441 145.799209595 229.25 36.5
"2171" -4886 26.1476478577 8.66452121735 180 229 36.5
"2172" -4891.125 32.7638053894 10.90117836 187.594390869 228.75 36.5
"2173" -4921.5 55.6919593811 14.0484781265 182.213287354 228.5 36.5
"2174" -4931.375 59.8131637573 20.2649326324 182.239746094 228.25 36.5
"2175" -4963 39.9677505493 16.5559005737 201.935501099 228 36.5
"2176" -4968.75 42.5990219116 19.2200469971 181.439376831 227.75 36.5
"2177" -4937.75 77.2072219849 24.732503891 196.668823242 227.5 36.5
"2178" -5026.875 101.237632751 21.5473709106 219.405929565 227.25 36.5
"2179" -5086.5 57.3884124756 19.4185276031 217.027832031 227 36.5
"2180" -5165.25 52.7214431763 12.0560150146 197.393096924 226.75 36.5
"2181" -5191.875 32.0222015381 8.1255569458 185.390548706 226.5 36.5
"2182" -5179 57.3964500427 8.04731655121 159.530944824 226.25 36.5
"2183" -5146.25 34.9935112 7.17561721802 119.55821228 226 36.5
"2184" -5058 31.2752838135 4.67097997665 112.933998108 225.75 36.5
"2185" -5015.5 11.790564537 2.97586536407 105.833854675 225.5 36.5
"2186" -5003 20.279460907 3.04176616669 90 225.25 36.5
"2187" -5012.125 47.8379707336 9.44609260559 148.835083008 225 36.5
"2188" NA NA NA NA 245 36.75
"2189" NA NA NA NA 244.75 36.75
"2190" NA NA NA NA 244.5 36.75
"2191" NA NA NA NA 244.25 36.75
"2192" NA NA NA NA 244 36.75
"2193" NA NA NA NA 243.75 36.75
"2194" NA NA NA NA 243.5 36.75
"2195" NA NA NA NA 243.25 36.75
"2196" NA NA NA NA 243 36.75
"2197" NA NA NA NA 242.75 36.75
"2198" NA NA NA NA 242.5 36.75
"2199" NA NA NA NA 242.25 36.75
"2200" NA NA NA NA 242 36.75
"2201" NA NA NA NA 241.75 36.75
"2202" NA NA NA NA 241.5 36.75
"2203" NA NA NA NA 241.25 36.75
"2204" NA NA NA NA 241 36.75
"2205" NA NA NA NA 240.75 36.75
"2206" NA NA NA NA 240.5 36.75
"2207" NA NA NA NA 240.25 36.75
"2208" NA NA NA NA 240 36.75
"2209" NA NA NA NA 239.75 36.75
"2210" NA NA NA NA 239.5 36.75
"2211" NA NA NA NA 239.25 36.75
"2212" NA NA NA NA 239 36.75
"2213" NA NA NA NA 238.75 36.75
"2214" NA NA NA NA 238.5 36.75
"2215" NA NA NA NA 238.25 36.75
"2216" -158.25 546.948364258 66.1402740479 207.545455933 238 36.75
"2217" -1270.75 457.797546387 107.492744446 219.018249512 237.75 36.75
"2218" -2058.875 298.726593018 83.1367034912 224.483718872 237.5 36.75
"2219" -2591 231.105773926 50.1107368469 224.825088501 237.25 36.75
"2220" -2971 138.380874634 28.4835319519 235.586547852 237 36.75
"2221" -3285 108.225448608 17.4792232513 236.6900177 236.75 36.75
"2222" -3557.75 84.646774292 12.9628458023 251.414703369 236.5 36.75
"2223" -3745.25 51.7220916748 9.35954093933 261.857086182 236.25 36.75
"2224" -3882 43.5759849548 7.92948246002 251.691467285 236 36.75
"2225" -3965.25 140.018432617 7.71668958664 235.70664978 235.75 36.75
"2226" -4035.75 77.4840698242 13.6447696686 262.17175293 235.5 36.75
"2227" -4256 101.990127563 8.29523086548 246.458679199 235.25 36.75
"2228" -4317.25 156.298568726 8.1022644043 220.64453125 235 36.75
